Customer ID,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Country,State,City,Zip Code,Latitude,Longitude,Population,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Satisfaction Score,Customer Status,Churn Score,CLTV,Churn Category,Churn Reason,Total Spend
9013-AQORL,0,26,Yes,0,0,Yes,2,United States,California,Ramona,92065,33.044541,-116.833922,33104,No,0,0.6362278021447145,Offer B,0,0.0,No,1,DSL,48,No,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card,-0.6385186579827569,-0.07591647890522331,0.0,0,0.0,2108.35,3,Stayed,52,4106,Unknown,Unknown,-0.4062433223967621
6916-HIJSE,0,57,No,0,0,No,0,United States,California,Fresno,93725,36.623632,-119.741322,21010,No,0,1.3289653433271817,,1,41.74,No,1,Cable,17,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,0.6676537841478158,1.4027957500148718,0.0,0,2713.1,8172.299999999999,4,Stayed,75,5434,Unknown,Unknown,0.8872887404736942
3055-MJDSB,1,24,Yes,0,0,No,0,United States,California,Planada,95365,37.329725,-120.306399,4150,No,0,-0.9529936158621221,Offer E,0,0.0,No,1,DSL,52,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,-1.3348116010523623,-0.9224299704449737,0.0,0,0.0,190.1,5,Stayed,49,2323,Unknown,Unknown,1.272066934181599
2176-OSJUV,1,29,Yes,0,1,No,0,United States,California,Anaheim,92801,33.844983,-117.952151,60553,Yes,2,1.5734609460974642,Offer A,1,40.63,Yes,1,DSL,69,Yes,Yes,No,Yes,No,No,Yes,Yes,Two Year,No,Bank Withdrawal,0.012905766082363669,1.0597112125470867,4.7,0,2884.73,7561.780000000001,3,Stayed,69,4384,Unknown,Unknown,0.0203067189100685
6614-YOLAC,0,31,No,0,1,No,0,United States,California,Oakland,94602,37.803883,-122.208417,28900,Yes,3,1.5734609460974642,Offer A,0,0.0,No,1,Cable,8,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,-0.20312784393923258,0.8229566246617348,0.0,0,0.0,4145.25,4,Stayed,48,4151,Unknown,Unknown,-0.319613729503363
1452-VOQCH,1,61,No,0,0,No,0,United States,California,Hinkley,92347,34.983808,-117.239306,1933,No,0,-1.2789877528891656,,1,4.53,Yes,1,Fiber Optic,28,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.3436033691154218,-0.9731788569441637,0.0,0,4.53,79.63,3,Joined,28,4120,Unknown,Unknown,-0.43946450095007983
1436-ZMJAN,0,62,No,0,1,No,0,United States,California,Gerber,96035,40.03194,-122.176023,3357,Yes,6,-0.9122443487337416,Offer D,1,37.08,No,1,Cable,7,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,0.10098100709116792,-0.7180884757193219,0.0,0,370.8,1023.95,5,Stayed,79,2709,Unknown,Unknown,-0.09211935304835982
5336-UFNZP,0,65,No,1,1,Yes,3,United States,California,Monterey Park,91755,34.049172,-118.115022,26933,Yes,7,1.3289653433271817,Offer B,1,19.58,Yes,1,Fiber Optic,26,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,1.4187860282229037,2.1037040667684677,0.0,0,1272.6999999999998,8320.2,4,Stayed,32,6211,Unknown,Unknown,1.8855174611050598
3694-GLTJM,0,62,No,0,0,No,0,United States,California,Corning,96021,39.913777,-122.289984,13840,No,0,-1.1159906843756437,,1,41.93,No,0,,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,-1.4993295040688086,-0.9656989123688482,0.0,0,209.65,301.7,3,Stayed,42,2878,Unknown,Unknown,1.6732377593503442
1699-TLDLZ,0,44,No,0,1,Yes,2,United States,California,Los Angeles,90046,34.108455,-118.362081,49839,Yes,10,-0.6677487459634591,Offer D,1,7.14,No,0,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,-1.4976677070686424,-0.8732476800072804,0.0,0,114.24,415.79,3,Stayed,43,5293,Unknown,Unknown,1.000065733265055
7100-FQPRV,1,24,Yes,0,1,No,0,United States,California,Canoga Park,91303,34.19829,-118.602203,23519,Yes,5,0.4324814665028124,Offer B,1,48.1,Yes,1,DSL,51,Yes,No,No,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit Card,0.2372483611047903,0.39406233954379744,0.0,0,2068.3,5241.65,3,Stayed,23,4106,Unknown,Unknown,0.1026055191359885
1821-BUCWY,1,35,No,0,0,No,0,United States,California,Valyermo,93563,34.39583,-117.734568,413,No,0,-0.09725900616613313,Offer C,1,47.06,No,1,Cable,24,Yes,No,Yes,No,No,No,No,Yes,Two Year,Yes,Mailed Check,-0.3028356639492,-0.27648490424332656,0.0,0,1411.8000000000002,3065.65,3,Stayed,70,5445,Unknown,Unknown,0.02945349570736026
2481-SBOYW,0,62,No,0,0,Yes,1,United States,California,San Bernardino,92405,34.142747,-117.300864,24644,No,0,1.1659682748136602,Offer B,1,32.05,Yes,0,,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,-1.3215172250510334,-0.3451062246835357,0.0,0,1955.05,3453.4,4,Stayed,54,4673,Unknown,Unknown,-1.540847159029289
3365-SAIGS,0,60,No,0,0,No,0,United States,California,Rancho Santa Fe,92067,33.012751,-117.200617,7615,No,0,-0.6269994788350787,,1,22.61,No,1,Fiber Optic,19,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.6244470621434968,-0.4197732820371265,0.0,0,384.37,1713.52,5,Stayed,59,5564,Unknown,Unknown,-0.39152798252406845
8752-STIVR,0,61,No,0,0,No,0,United States,California,Elmira,95625,38.349195,-121.902943,171,No,0,-1.1567399515040242,,1,27.57,No,1,Fiber Optic,27,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.4732235351283796,-0.8725416085429437,0.0,0,110.28,413.43,3,Churned,69,2085,Dissatisfaction,Limited range of services,-0.5473965690749647
2792-LSHWX,0,49,No,0,0,No,0,United States,California,Fremont,94555,37.555473,-122.080312,33883,No,0,-1.2789877528891656,,1,43.06,No,1,Fiber Optic,9,Yes,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,0.6194616711429987,-0.9695161112229177,0.0,0,43.06,126.46,3,Joined,26,5960,Unknown,Unknown,-0.7922838907761511
3462-BJQQA,0,23,Yes,0,0,No,0,United States,California,Belvedere Tiburon,94920,37.885629,-122.46858,13065,No,0,-1.0752414172472633,,1,34.42,Yes,1,Fiber Optic,42,No,Yes,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,0.830509890164096,-0.7624385895729618,0.0,60,206.52,819.17,5,Stayed,63,2370,Unknown,Unknown,-0.8929986313379116
3813-DHBBB,1,39,No,0,1,No,0,United States,California,Cedarville,96104,41.505916,-120.152505,857,Yes,10,1.4104638775839426,,0,0.0,No,1,DSL,6,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,-0.4590445819648154,0.5477873361698222,0.0,0,0.0,3521.7,3,Stayed,77,6395,Unknown,Unknown,-0.6474658010619935
8869-LIHMK,0,51,No,0,0,No,0,United States,California,King City,93930,36.220761,-120.980777,14477,No,0,1.2882160761988013,,1,44.31,Yes,1,Fiber Optic,4,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,1.6730409692483204,2.230157053084493,0.0,0,2835.84,10169.89,3,Stayed,78,5213,Unknown,Unknown,2.1552382727249104
2907-ILJBN,0,21,Yes,0,1,No,0,United States,California,Duarte,91010,34.145695,-117.95982,27414,Yes,7,-0.8714950816053613,,1,1.92,No,0,,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,-1.4677553610656522,-0.9031012641087603,0.0,0,21.12,255.02,3,Stayed,29,4047,Unknown,Unknown,1.279141578168617
4000-VGMQP,1,56,No,0,1,Yes,3,United States,California,Pollock Pines,95726,38.733908,-120.453416,8577,Yes,2,0.22873513086091027,,1,13.67,Yes,1,Cable,30,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Credit Card,0.47156173812821356,0.2569079575964214,0.0,0,519.46,3382.01,5,Stayed,60,2125,Unknown,Unknown,0.10786273587975523
1833-VGRUM,0,70,No,1,0,No,0,United States,California,Perris,92570,33.787298,-117.320676,36817,No,0,-1.2789877528891656,Offer E,1,48.95,Yes,1,Fiber Optic,23,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.31369102311243185,-0.973576022142853,0.0,0,48.95,123.15,2,Churned,71,4684,Price,Price too high,-0.4012069767520725
0225-ZORZP,1,46,No,0,0,No,0,United States,California,Groveland,95321,37.902968,-119.667544,3680,No,0,-1.1974892186324047,Offer E,1,13.72,No,1,Fiber Optic,26,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,0.6493740171459885,-0.9025937752437685,0.0,0,41.16,276.21000000000004,5,Joined,43,5828,Unknown,Unknown,-0.7776183843923355
4567-AKPIA,0,28,Yes,0,1,Yes,2,United States,California,Canyon Dam,95923,40.171312,-121.120605,86,Yes,3,0.35098293224605154,,1,20.41,Yes,1,Fiber Optic,59,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,1.4736253292283856,0.9593166762117324,0.0,0,836.8100000000001,5291.06,5,Stayed,77,4854,Unknown,Unknown,0.5172173390846319
3378-AJRAO,1,44,No,0,1,No,0,United States,California,Garden Grove,92840,33.787165,-117.931889,50641,Yes,7,0.47323073363119283,,1,32.22,Yes,0,,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,-1.3265026160515319,-0.5590238136442519,0.0,0,1417.6799999999998,2431.28,3,Stayed,58,5331,Unknown,Unknown,-0.627741806157763
6080-TCMYC,1,55,No,0,1,Yes,3,United States,California,Rosemead,91770,34.065108,-118.082791,61623,Yes,4,0.31023366511767114,,1,3.52,Yes,1,Fiber Optic,56,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.5463426031356892,0.4465543399705685,0.0,0,140.8,3433.1000000000004,3,Stayed,61,5370,Unknown,Unknown,0.1694938681807141
0930-EHUZA,0,33,No,0,0,No,0,United States,California,Calpine,96124,39.672813,-120.456699,322,No,0,0.14723659660414942,,1,44.87,No,1,Cable,8,Yes,Yes,Yes,Yes,Yes,No,No,Yes,One Year,Yes,Credit Card,0.3851482941195749,0.14384826436953005,0.0,0,1615.32,4221.67,5,Stayed,38,4771,Unknown,Unknown,0.05670792401406015
3577-AMVUX,1,59,No,0,0,No,0,United States,California,Big Bear City,92314,34.278967,-116.773825,9899,No,0,-1.2789877528891656,,1,14.65,No,1,Cable,15,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,-0.3227772279511935,-0.982026814981631,0.0,0,14.65,69.7,4,Joined,32,2962,Unknown,Unknown,0.41282812146109094
2002-MZHWP,0,24,Yes,0,0,No,0,United States,California,Delhi,95315,37.422961,-120.765493,10159,No,0,-1.2789877528891656,Offer E,1,26.12,No,0,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,-1.4710789550659844,-0.9972735456646487,0.0,0,26.12,46.620000000000005,2,Churned,76,3820,Price,Long distance charges,1.881491967062385
6176-YJWAS,1,43,No,0,1,No,0,United States,California,Potter Valley,95469,39.408634,-123.045516,1884,Yes,1,1.6142102132258447,Offer A,1,38.3,Yes,1,Fiber Optic,3,Yes,Yes,Yes,No,Yes,No,No,Yes,Two Year,Yes,Credit Card,1.1030445981913404,2.1331604856712585,0.0,0,2757.6,9871.85,4,Stayed,22,4256,Unknown,Unknown,1.7805458560440597
5206-HPJKM,1,64,No,0,0,No,0,United States,California,Valencia,91354,34.457005,-118.573726,17846,No,0,-0.6269994788350787,,1,33.68,No,1,DSL,14,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,-0.3078210549496983,-0.594084674795214,0.0,0,572.56,1506.71,4,Stayed,38,3190,Unknown,Unknown,0.19300364102792494
0019-EFAEP,0,32,No,0,0,No,0,United States,California,La Mesa,91942,32.782501,-117.01611,24005,No,0,1.6142102132258447,Offer A,1,2.25,Yes,1,Fiber Optic,16,Yes,Yes,Yes,No,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,1.2143849972024705,2.19803080145718,0.0,0,162.0,7423.25,3,Stayed,53,5513,Unknown,Unknown,1.9602726652724667
3682-YEUWS,1,27,Yes,0,1,Yes,1,United States,California,Tulelake,96134,41.813521,-121.492666,2595,Yes,4,-0.9122443487337416,,1,4.16,Yes,0,,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,-1.341458789053027,-0.8942753708045533,0.0,0,41.6,295.5,5,Stayed,54,4458,Unknown,Unknown,1.2237381993728322
2789-HQBOU,1,60,No,0,0,No,0,United States,California,Bakersfield,93306,35.449881,-118.841442,53481,No,0,-1.1974892186324047,Offer E,1,49.63,No,1,Fiber Optic,26,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.5180920541328647,-0.8943195002710744,0.0,0,148.89,402.69000000000005,5,Joined,51,4203,Unknown,Unknown,-0.6204096490832217
5134-IKDAY,0,34,No,0,1,No,0,United States,California,Twain,95984,40.022184,-121.062384,73,Yes,1,-1.2789877528891656,,1,11.08,No,1,Fiber Optic,13,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.16745288709781284,-0.9755177186697784,0.0,0,11.08,80.88,3,Churned,96,2123,Dissatisfaction,Service dissatisfaction,-0.2141701917840348
5168-MQQCA,0,50,No,0,1,No,0,United States,California,Yucaipa,92399,34.04597,-117.011825,41575,Yes,2,1.6142102132258447,Offer A,1,38.44,Yes,1,Fiber Optic,16,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,1.4536837652263923,2.5257141551091236,0.0,0,2767.68,10771.48,4,Stayed,56,6288,Unknown,Unknown,2.3465511806290436
4918-FYJNT,0,68,No,1,1,No,0,United States,California,Los Angeles,90063,34.044271,-118.185237,55668,Yes,4,0.9214726720433775,,1,22.74,Yes,1,Fiber Optic,21,No,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,0.8537750481664219,1.2199232407517036,12.48,0,1250.6999999999998,6283.02,4,Stayed,42,5140,Unknown,Unknown,0.7867303749578761
3301-VKTGC,1,27,Yes,0,1,Yes,1,United States,California,Huron,93234,36.217864,-120.080117,6918,Yes,1,1.451213144712323,,1,29.67,Yes,1,Fiber Optic,85,Yes,Yes,No,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,0.6892571451499756,1.5075591035358087,0.0,0,2017.56,7714.160000000001,3,Stayed,48,4380,Unknown,Unknown,1.0002590291285343
3373-DIUUN,1,58,No,0,1,Yes,3,United States,California,Hinkley,92347,34.983808,-117.239306,1933,Yes,6,-0.09725900616613313,,1,40.0,No,0,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,-1.4461520000634926,-0.6921624141382139,0.0,0,1200.0,1911.9,3,Stayed,70,3047,Unknown,Unknown,0.14065130629134098
7742-MYPGI,0,39,No,0,1,Yes,2,United States,California,Cobb,95426,38.838088,-122.73203,1591,Yes,3,-1.0752414172472633,,1,49.45,No,1,DSL,10,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,-0.5305018529719588,-0.8751011176011638,0.0,0,296.70000000000005,594.0500000000001,4,Stayed,45,4538,Unknown,Unknown,0.5704175642418683
9058-CBREO,0,69,No,1,0,No,0,United States,California,Winton,95388,37.421299,-120.599587,11463,No,0,-1.2789877528891656,,1,22.56,Yes,1,Cable,2,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,-0.47233895796614456,-0.9840126409750776,0.0,0,22.56,73.11,1,Churned,95,3357,Dissatisfaction,Product dissatisfaction,0.6041157424511292
9965-YOKZB,1,73,No,1,0,No,0,United States,California,Grizzly Flats,95636,38.636102,-120.522149,659,No,0,-0.9529936158621221,,1,10.04,Yes,1,Fiber Optic,13,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.6344178441444933,-0.6576311065855042,0.0,0,90.36,880.51,1,Churned,71,3723,Dissatisfaction,Network reliability,-0.6045961552587129
6034-ZRYCV,0,51,No,0,1,No,0,United States,California,Sacramento,95837,38.691607,-121.602284,264,Yes,1,1.6142102132258447,Offer A,0,0.0,No,1,Cable,15,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,-0.3510277769540174,0.7312555932310244,0.0,0,0.0,3937.45,3,Churned,66,4481,Competitor,Competitor offered more data,-0.5666326226851386
6591-QGOYB,1,29,Yes,0,0,No,0,United States,California,Surfside,90743,33.728273,-118.085304,174,No,0,-0.6269994788350787,,1,38.78,Yes,1,Fiber Optic,59,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,1.392197276220246,-0.2684312766032377,0.0,0,659.26,2331.36,3,Stayed,25,2754,Unknown,Unknown,-0.8729069666257102
8388-FYNPZ,1,26,Yes,0,0,No,0,United States,California,Pleasant Hill,94523,37.95338,-122.076886,32685,No,0,-1.1567399515040242,Offer E,1,34.69,No,1,DSL,47,Yes,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,-0.2662761299455452,-0.8981366991251439,0.0,0,138.76,383.91,3,Stayed,51,2401,Unknown,Unknown,0.3080122376398892
0963-ZBDRN,1,45,No,0,0,No,0,United States,California,Claremont,91711,34.127621,-117.717863,34716,No,0,-0.015760471909372284,,1,25.21,No,1,Fiber Optic,26,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,1.044881703185526,0.39849735092916155,0.0,0,806.72,3990.12,3,Churned,93,3606,Attitude,Attitude of support person,-0.01646782873167255
5226-NOZFC,1,48,No,0,0,No,0,United States,California,Modesto,95358,37.612612,-121.108568,30668,No,0,-0.26025607467965484,,1,40.35,No,1,Fiber Optic,13,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.6975661301508063,-0.05908108742744849,0.0,0,1049.1,3195.6000000000004,3,Stayed,64,3178,Unknown,Unknown,-0.18154582286252605
2439-QKJUL,1,31,No,0,0,No,0,United States,California,Saratoga,95070,37.257772,-122.051824,30589,No,0,-1.1159906843756437,,1,7.83,No,0,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,-1.479387940066815,-0.9578659320613645,0.0,0,39.15,148.95,3,Stayed,44,5064,Unknown,Unknown,1.6509831596922389
2070-XYMFH,0,66,No,1,0,No,0,United States,California,Long Beach,90815,33.797638,-118.11662,38902,No,0,-0.38250387606479613,,1,8.72,Yes,1,Fiber Optic,18,No,No,Yes,No,No,No,No,Yes,Two Year,Yes,Credit Card,0.48485611412954227,-0.19641198724090886,15.41,0,200.56,2020.45,5,Stayed,50,3558,Unknown,Unknown,-0.18545934298826508
6585-WCEWR,1,24,Yes,0,1,Yes,1,United States,California,Fresno,93728,36.757345,-119.818274,16346,Yes,1,1.6142102132258447,,1,22.78,No,0,,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,-1.4760643460664828,-0.4086305917405652,0.0,0,1640.16,2994.5600000000004,3,Stayed,41,4949,Unknown,Unknown,-2.3826781427990444
9494-BDNNC,1,36,No,0,1,No,0,United States,California,Los Angeles,90025,34.046174,-118.446333,41175,Yes,1,1.3697146104555622,,1,25.83,Yes,1,Fiber Optic,24,No,Yes,Yes,No,No,Yes,Yes,Yes,One Year,No,Bank Withdrawal,1.0149693571825356,1.7620978664291371,0.0,0,1704.78,7978.179999999999,4,Stayed,49,5706,Unknown,Unknown,1.390218357697609
9430-NKQLY,1,49,No,0,1,Yes,2,United States,California,Arcadia,91006,34.137319,-118.029837,30028,Yes,7,1.6142102132258447,Offer A,1,27.93,Yes,0,,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,-1.3181936310507012,-0.21604959984276934,46.81,0,2010.96,3754.95,3,Stayed,52,4185,Unknown,Unknown,-2.127841622251303
9488-HGMJH,0,78,No,1,0,No,0,United States,California,Indian Wells,92210,33.537646,-116.291089,3873,No,0,-1.2789877528891656,Offer E,1,24.75,No,1,Fiber Optic,22,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,0.21232140610229844,-0.9749219708717445,0.0,20,24.75,115.9,3,Churned,85,5287,Competitor,Competitor made better offer,-0.27155647808104666
2195-VVRJF,1,74,No,1,1,No,0,United States,California,Los Angeles,90018,34.028735,-118.317236,47143,Yes,6,-0.5862502117066982,,1,5.73,No,1,DSL,13,Yes,No,No,No,No,Yes,No,Yes,Two Year,Yes,Credit Card,-0.18817167093773737,-0.5601491150405383,31.05,0,103.14,1083.14,3,Stayed,30,2422,Unknown,Unknown,0.1103156819244517
0655-RBDUG,1,32,No,0,0,No,0,United States,California,Alviso,95002,37.449537,-121.994813,2147,No,0,-1.0344921501188828,Offer E,1,9.25,Yes,1,Fiber Optic,29,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,1.1063681921916724,-0.6916769900064825,0.0,0,64.75,777.75,1,Churned,86,2561,Competitor,Competitor had better devices,-1.1445292099635045
4199-QHJNM,1,72,No,1,1,No,0,United States,California,Bass Lake,93604,37.458367,-119.345011,613,Yes,9,1.4104638775839426,Offer A,1,48.68,Yes,1,Fiber Optic,17,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,1.2675625012077867,2.0781972351193096,0.0,0,3261.56,10251.26,3,Stayed,52,5869,Unknown,Unknown,1.787851120533536
4821-SJHJV,0,25,Yes,0,1,Yes,3,United States,California,Calipatria,92233,33.143826,-115.497485,7857,Yes,6,-0.015760471909372284,,1,48.49,Yes,1,Fiber Optic,82,Yes,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,0.8255244991635975,0.27422877320592753,0.0,0,1551.68,4453.4800000000005,4,Stayed,54,4444,Unknown,Unknown,-0.013010655679566501
9309-BZGNT,1,69,No,1,1,No,0,United States,California,Pine Valley,91962,32.800671,-116.483363,1604,Yes,7,1.4919624118407036,,0,0.0,No,1,DSL,13,No,No,Yes,No,No,No,No,Yes,One Year,Yes,Credit Card,-1.1619847130350858,-0.06446488234301466,0.0,0,0.0,2134.3,3,Stayed,43,5681,Unknown,Unknown,-1.7336375149818544
5913-INRQV,1,71,No,1,1,No,0,United States,California,Upland,91786,34.105493,-117.660934,48827,Yes,7,0.06573806234738856,,1,26.49,No,1,Fiber Optic,18,Yes,No,No,Yes,Yes,No,No,Yes,One Year,No,Credit Card,0.8438042661654253,0.3744026622086766,0.0,0,900.66,4029.46,3,Stayed,38,3202,Unknown,Unknown,0.05547005745817518
3205-MXZRA,1,47,No,0,0,No,0,United States,California,Standish,96128,40.346634,-120.386422,408,No,0,-0.26025607467965484,Offer C,1,3.26,No,1,DSL,6,No,No,No,Yes,Yes,No,No,Yes,One Year,No,Credit Card,-0.17653909193657447,-0.34128902582946613,0.0,0,84.75999999999999,1591.76,4,Stayed,41,2074,Unknown,Unknown,0.045945371094923575
9348-YVOMK,1,28,Yes,0,0,No,0,United States,California,Anaheim,92802,33.807864,-117.923782,45086,No,0,-1.1567399515040242,Offer E,1,43.77,No,1,DSL,41,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Credit Card,-0.6634456129852487,-0.9285639662913975,0.0,0,175.08,351.28,4,Stayed,39,5565,Unknown,Unknown,0.7674340461901142
2403-BCASL,1,66,No,1,1,No,0,United States,California,Santa Ana,92705,33.766004,-117.786763,44117,Yes,1,0.35098293224605154,Offer B,1,45.04,Yes,1,Cable,29,No,Yes,Yes,Yes,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,1.5683477582378549,0.9949070909609469,0.0,0,1846.64,6381.539999999999,2,Churned,93,3711,Other,Don't know,0.5504632949678439
0575-CUQOV,1,76,No,1,1,No,0,United States,California,Hilmar,95324,37.394536,-120.890747,7177,Yes,10,1.1252190076852797,Offer B,1,17.05,No,1,Fiber Optic,21,No,Yes,Yes,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,1.1030445981913404,1.5827557144876518,0.0,0,1023.0,6890.0,4,Stayed,29,6150,Unknown,Unknown,1.2411667482094682
1334-PDUKM,0,48,No,0,1,No,0,United States,California,Palomar Mountain,92060,33.309852,-116.823091,234,Yes,5,1.451213144712323,Offer A,1,9.76,Yes,1,Fiber Optic,15,No,Yes,Yes,No,No,No,No,No,One Year,No,Credit Card,0.720831288153132,1.5368390045725149,0.0,150,663.68,6576.63,5,Stayed,39,4480,Unknown,Unknown,1.0460798404877414
9093-FPDLG,0,54,No,0,0,No,0,United States,California,Hilmar,95324,37.394536,-120.890747,7177,No,0,-0.8714950816053613,,1,9.52,No,1,Fiber Optic,4,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.9784098231788811,-0.5650695505576336,0.0,0,104.72,1104.62,3,Stayed,52,2405,Unknown,Unknown,-0.8526793486947661
2851-MMUTZ,0,29,Yes,0,0,No,0,United States,California,Tahoe Vista,96148,39.24124,-120.054765,678,No,0,-0.2195068075512744,,1,1.31,No,1,Cable,53,No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,-0.28621769394753876,-0.3711426099309462,0.0,0,35.370000000000005,1474.7199999999998,3,Stayed,69,3056,Unknown,Unknown,0.06282673226311195
6199-IPCAO,0,62,No,0,1,Yes,2,United States,California,Tehachapi,93561,35.073777,-118.652112,25805,Yes,8,-0.13800827329451357,,1,5.35,Yes,0,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,-1.2849576910473786,-0.7007014659100342,0.0,0,155.14999999999998,847.6999999999999,3,Stayed,70,2828,Unknown,Unknown,0.17733479219795376
6917-IAYHD,1,44,No,0,0,Yes,1,United States,California,La Honda,94020,37.285677,-122.224165,1622,No,0,-1.2789877528891656,Offer E,0,0.0,No,1,Cable,19,No,Yes,No,Yes,No,No,No,No,Month-to-Month,No,Credit Card,-1.03568814102246,-0.9914925855503931,0.0,50,0.0,83.6,5,Joined,27,4369,Unknown,Unknown,1.3246324481802734
