Customer ID,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Country,State,City,Zip Code,Latitude,Longitude,Population,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Satisfaction Score,Customer Status,Churn Label,Churn Score,CLTV,Churn Category,Churn Reason
1236-WFCDV,1,74,No,1,0,No,0,United States,California,Greenbrae,94904,37.946617,-122.563571,12010,No,0,-0.7492472802202199,,1,11.31,No,Yes,Fiber Optic,24,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,No,Credit Card,0.8537750481664219,-0.44759691067863905,0.0,0,158.34,1424.4399999999998,3,Churned,Yes,96,4777,Competitor,Competitor offered more data
1271-SJBGZ,1,77,No,1,0,No,0,United States,California,Forest Knolls,94933,38.010092,-122.689442,1025,No,0,-0.8307458144769808,,0,0.0,No,Yes,DSL,10,No,No,Yes,Yes,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,-0.7016669439890695,-0.7737798624688678,0.0,0,0.0,526.95,1,Churned,Yes,74,2437,Competitor,Competitor had better devices
4441-NIHPT,0,73,No,1,0,No,0,United States,California,Freedom,95019,36.936228,-121.785559,4753,No,0,-0.7899965473486004,,1,40.37,No,Yes,Fiber Optic,21,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.3170146171127639,-0.5913486478709099,0.0,0,524.81,1465.16,1,Churned,Yes,90,2995,Competitor,Competitor had better devices
8999-BOHSE,0,68,No,1,0,No,0,United States,California,Gilroy,95020,37.03889,-121.528955,49968,No,0,-0.8714950816053613,,1,3.96,No,Yes,Fiber Optic,27,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,0.82884809316393,-0.543975665560579,0.0,0,43.56,1091.26,2,Churned,Yes,89,2202,Attitude,Attitude of support person
7029-RPUAV,1,74,No,1,1,No,0,United States,California,Los Gatos,95030,37.222842,-121.988727,13290,Yes,1,-0.6269994788350787,,1,28.18,Yes,Yes,Cable,16,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Credit Card,1.1861344481996465,-0.2903415567309314,0.0,0,479.06,2101.51,3,Churned,Yes,87,5508,Competitor,Competitor offered more data
8111-SLLHI,1,65,No,1,1,No,0,United States,California,San Jose,95128,37.316146,-121.936285,32804,Yes,1,0.2694843979892907,,1,33.25,Yes,Yes,Fiber Optic,26,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,1.3589613362169235,0.884539295191839,0.0,0,1296.75,5581.55,3,Churned,Yes,96,4687,Attitude,Attitude of support person
5293-WXJAK,0,73,No,1,1,No,0,United States,California,San Jose,95135,37.28682,-121.723877,15798,Yes,5,-0.8714950816053613,,1,17.25,Yes,Yes,Fiber Optic,27,No,No,Yes,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,1.3057838322116073,-0.5060463890857496,0.0,0,189.75,1323.4,3,Churned,Yes,82,4553,Competitor,Competitor offered more data
4086-YQSNZ,0,74,No,1,1,No,0,United States,California,Glencoe,95232,38.358464,-120.579304,21,Yes,1,-1.1974892186324047,Offer E,1,3.29,No,Yes,Fiber Optic,9,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.5197538511330312,-0.9074480165610822,0.0,0,9.87,233.92,2,Churned,Yes,89,3834,Attitude,Attitude of service provider
8399-YNDCH,1,80,No,1,0,No,0,United States,California,Columbia,95310,38.085839,-120.37855,2144,No,0,-0.464002410321557,,1,34.62,No,Yes,DSL,14,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,-0.15659752793458118,-0.46081368590168886,0.0,0,727.02,1963.17,1,Churned,Yes,70,4716,Competitor,Competitor had better devices
5565-FILXA,0,76,No,1,0,No,0,United States,California,Escondido,92027,33.141265,-116.967221,48690,No,0,-0.6677487459634591,,1,38.75,Yes,Yes,Fiber Optic,16,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,1.04321990618536,-0.3314922842617964,0.0,0,620.0,2149.2,2,Churned,Yes,96,5913,Other,Don't know
4187-CINZD,0,73,No,1,0,No,0,United States,California,Lakewood,90712,33.840524,-118.148403,30173,No,0,0.5547292678879536,,1,6.13,No,Yes,Fiber Optic,30,No,Yes,No,No,Yes,Yes,No,Yes,One Year,No,Credit Card,1.0133075601823696,0.9460557715221614,0.0,0,281.98,4706.18,2,Churned,Yes,90,3180,Competitor,Competitor had better devices
6818-WOBHJ,0,70,No,1,1,No,0,United States,California,Fulton,95439,38.493888,-122.777141,476,Yes,1,1.451213144712323,Offer A,1,24.13,Yes,Yes,Fiber Optic,24,No,Yes,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.8255244991635975,1.6977571042414688,0.0,0,1640.84,7768.44,1,Churned,Yes,69,5651,Competitor,Competitor had better devices
9134-CEQMF,1,75,No,1,1,No,0,United States,California,Nice,95464,39.12334,-122.838198,2223,Yes,1,-1.0344921501188828,Offer E,1,13.63,No,Yes,Fiber Optic,27,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.8222009051632655,-0.7076959863536182,0.0,0,95.41,772.11,2,Churned,Yes,89,3077,Dissatisfaction,Network reliability
8519-IMDHU,1,74,No,1,1,No,0,United States,California,Alderpoint,95511,40.166028,-123.584144,261,Yes,1,-0.7084980130918396,,1,45.25,Yes,Yes,Cable,22,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.6925807391503077,-0.41253604952767686,0.0,0,678.75,2024.3,1,Churned,Yes,83,4981,Competitor,Competitor had better devices
3372-KWFBM,1,76,No,1,0,No,0,United States,California,Bayside,95524,40.825486,-124.049485,1689,No,0,-0.6677487459634591,,1,19.18,Yes,Yes,Fiber Optic,22,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.7258166791536301,-0.4410216201670048,0.0,0,306.88,1587.88,3,Churned,Yes,81,2508,Dissatisfaction,Network reliability
7206-GZCDC,0,75,No,1,0,No,0,United States,California,Loleta,95551,40.665952,-124.240051,1447,No,0,-1.2789877528891656,Offer E,1,29.68,No,Yes,Cable,18,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.14917312009598557,-0.9757604307356442,0.0,0,29.68,98.93,2,Churned,Yes,75,4371,Attitude,Attitude of support person
1768-ZAIFU,0,74,No,1,0,No,0,United States,California,Rio Dell,95562,40.485849,-124.163234,3284,No,0,-1.2789877528891656,,0,0.0,No,Yes,Cable,5,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,-1.3148700370503688,-0.9951994607381601,0.0,0,0.0,25.2,1,Churned,Yes,67,5688,Competitor,Competitor made better offer
3793-MMFUH,0,73,No,1,0,No,0,United States,California,Davis,95618,38.544002,-121.685559,648,No,0,-0.7899965473486004,,1,19.03,Yes,Yes,Fiber Optic,24,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,1.0066603721817051,-0.43704996818011166,0.0,0,247.39,1537.39,1,Churned,Yes,90,2230,Competitor,Competitor made better offer
6567-HOOPW,0,69,No,1,0,No,0,United States,California,Folsom,95630,38.672638,-121.147403,51855,No,0,-1.2789877528891656,,1,20.06,No,Yes,Fiber Optic,24,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.47987072312904416,-0.9713695488168013,0.0,0,20.06,99.26,3,Churned,Yes,76,4363,Competitor,Competitor made better offer
8621-MNIHH,0,75,No,1,1,No,0,United States,California,Madison,95653,38.674276,-121.961866,844,Yes,1,0.06573806234738856,,1,2.88,Yes,Yes,Fiber Optic,4,No,Yes,Yes,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.9800716201790471,0.413567563746095,0.0,0,97.92,3315.4700000000003,1,Churned,Yes,88,3369,Competitor,Competitor had better devices
5419-CONWX,0,65,No,1,0,No,0,United States,California,Pleasant Grove,95668,38.833554,-121.498102,901,No,0,-1.1567399515040242,,1,12.68,No,Yes,Fiber Optic,10,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,1.1645310871974868,-0.8108927438130581,0.0,0,50.72,493.5700000000001,1,Churned,Yes,89,2268,Competitor,Competitor had better devices
7024-OHCCK,0,77,No,1,0,No,0,United States,California,Sheridan,95681,38.984756,-121.345074,1219,No,0,-1.238238485760785,,1,19.27,Yes,Yes,Fiber Optic,18,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.966777244177718,-0.9309248927502728,0.0,0,38.54,209.39,3,Churned,Yes,72,4193,Other,Poor expertise of online support
5357-TZHPP,1,67,No,1,0,No,0,United States,California,Wheatland,95692,39.043387,-121.409837,3600,No,0,-0.9529936158621221,,1,30.8,Yes,Yes,Fiber Optic,18,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Credit Card,0.6526976111463211,-0.6830717440348808,0.0,0,277.2,1009.7,2,Churned,Yes,83,5745,Attitude,Attitude of support person
0506-LVNGN,0,78,No,1,0,No,0,United States,California,Rancho Cordova,95742,38.591134,-121.161585,299,No,0,-1.1159906843756437,,1,42.33,No,Yes,Fiber Optic,9,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,0.358559542116917,-0.8520214066106625,0.0,0,211.65,561.3,1,Churned,Yes,90,4028,Competitor,Competitor had better devices
9809-IMGCQ,1,65,No,1,0,No,0,United States,California,Canyon Dam,95923,40.171312,-121.120605,86,No,0,-0.42325314319317653,Offer D,1,40.18,Yes,Yes,Fiber Optic,8,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,1.0614996731871873,-0.0871253634015662,0.0,100,883.96,3066.91,1,Churned,Yes,93,4458,Competitor,Competitor made better offer
3254-YRILK,1,74,No,1,0,No,0,United States,California,Dobbins,95935,39.381174,-121.21191,614,No,0,-0.5455009445783178,Offer D,1,39.97,Yes,Yes,Fiber Optic,9,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.7789941831589463,-0.22266901982092457,0.0,0,759.43,2535.23,1,Churned,Yes,69,5683,Competitor,Competitor had better devices
0529-ONKER,1,70,No,1,0,No,0,United States,California,Forest Ranch,95942,40.077028,-121.494168,1351,No,0,-0.7084980130918396,Offer D,1,46.38,Yes,Yes,Fiber Optic,19,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,0.36188313611724954,-0.5003095584380151,0.0,0,695.7,1842.35,3,Churned,Yes,96,2099,Attitude,Attitude of support person
5240-IJOQT,1,69,No,1,0,No,0,United States,California,Grass Valley,95949,39.099204,-121.137962,17922,No,0,-1.2789877528891656,,1,11.34,Yes,Yes,Fiber Optic,20,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.3303089931140931,-0.9733553748102478,0.0,0,11.34,86.04,1,Churned,Yes,88,3348,Competitor,Competitor had better devices
0661-XEYAN,0,76,No,1,0,No,0,United States,California,Nevada City,95959,39.333737,-120.858667,17269,No,0,-1.2789877528891656,,0,0.0,No,Yes,DSL,26,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,-1.2949284730483754,-0.9949346839390337,0.0,20,0.0,45.8,1,Churned,Yes,90,3884,Competitor,Competitor had better devices
2660-EMUBI,1,71,No,1,0,No,0,United States,California,Escondido,92027,33.141265,-116.967221,48690,No,0,-0.9122443487337416,Offer D,1,41.37,Yes,Yes,Fiber Optic,14,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,1.0166311541827018,-0.6098830238097446,0.0,0,413.7,1312.05,1,Churned,Yes,75,5353,Competitor,Competitor made better offer
7675-OZCZG,0,76,No,1,0,No,0,United States,California,Fallbrook,92028,33.362575,-117.299644,42239,No,0,-1.1974892186324047,,1,30.14,No,Yes,DSL,6,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,-0.6567984249845842,-0.9502315343532256,0.0,10,90.42,227.52,3,Churned,Yes,77,4145,Competitor,Competitor made better offer
9391-EOYLI,1,77,No,1,1,No,0,United States,California,Lewiston,96052,40.704293,-122.803899,1845,Yes,1,-0.8307458144769808,Offer D,1,6.97,No,Yes,Fiber Optic,19,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.5214156481331973,-0.5870018954185879,0.0,0,83.64,1033.84,2,Churned,Yes,69,5374,Competitor,Competitor made better offer
2761-OCIAX,1,74,No,1,0,No,0,United States,California,Palo Cedro,96073,40.582399,-122.195512,4931,No,0,-1.238238485760785,,1,6.51,No,Yes,Fiber Optic,11,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.3303089931140931,-0.9333299486756692,0.0,0,13.02,178.42000000000002,2,Churned,Yes,81,2803,Competitor,Competitor made better offer
3068-OMWZA,1,77,No,1,0,No,0,United States,California,Round Mountain,96084,40.923558,-122.059933,459,No,0,-1.2789877528891656,,1,49.6,Yes,Yes,Fiber Optic,20,No,No,Yes,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,0.7989357471609396,-0.9671331200307818,0.0,10,49.6,148.4,1,Churned,Yes,91,3106,Competitor,Competitor made better offer
4154-AQUGT,1,76,No,1,1,No,0,United States,California,San Diego,92130,32.957195,-117.202542,28201,Yes,1,-0.7899965473486004,Offer D,1,1.47,No,Yes,Fiber Optic,5,No,Yes,No,Yes,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.8072447321617703,-0.49029216953774024,0.0,0,19.11,1188.4599999999998,1,Churned,Yes,82,3861,Competitor,Competitor made better offer
8017-LXHFA,0,77,No,1,0,No,0,United States,California,San Diego,92130,32.957195,-117.202542,28201,No,0,-0.38250387606479613,Offer D,1,31.17,No,Yes,Fiber Optic,23,No,Yes,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.9966895901807084,0.00583335782499368,0.0,0,716.9100000000001,3010.51,2,Churned,Yes,95,2740,Competitor,Competitor made better offer
4248-QPAVC,0,80,No,1,1,No,0,United States,California,San Diego,92130,32.957195,-117.202542,28201,Yes,1,-0.6269994788350787,Offer D,1,36.82,Yes,Yes,Fiber Optic,6,Yes,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.684271754149477,-0.3605074084993768,0.0,0,625.94,2089.3900000000003,1,Churned,Yes,90,3209,Competitor,Competitor made better offer
4690-LLKUA,1,68,No,1,0,No,0,United States,California,San Diego,92130,32.957195,-117.202542,28201,No,0,-0.6269994788350787,,1,40.93,No,Yes,DSL,2,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,-0.6551366279844181,-0.6662584172903665,0.0,0,695.81,1466.41,1,Churned,Yes,93,3797,Competitor,Competitor made better offer
9490-DFPMD,0,79,No,1,0,No,0,United States,California,San Diego,92130,32.957195,-117.202542,28201,No,0,0.391732199374432,,1,9.53,Yes,Yes,Fiber Optic,17,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.6610065961471517,0.5564587763412056,0.0,0,400.26,3941.61,2,Churned,Yes,90,4871,Competitor,Competitor made better offer
8580-AECUZ,1,65,No,1,0,No,0,United States,California,San Diego,92130,32.957195,-117.202542,28201,No,0,-1.2789877528891656,,1,42.3,No,Yes,Fiber Optic,16,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.47654712912871167,-0.9714136782833223,0.0,0,42.3,121.4,3,Churned,Yes,92,5001,Competitor,Competitor made better offer
5047-LHVLY,1,68,No,1,0,No,0,United States,California,San Diego,92121,32.898613,-117.202937,4258,No,0,-1.2789877528891656,Offer E,1,39.78,No,Yes,Cable,12,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,-0.4856333339674735,-0.9841891588411618,0.0,0,39.78,89.93,2,Churned,Yes,91,3438,Competitor,Competitor made better offer
8375-DKEBR,0,72,No,1,0,No,0,United States,California,Hermosa Beach,90254,33.86532,-118.396336,18693,No,0,-1.2789877528891656,Offer E,1,34.51,No,Yes,Fiber Optic,15,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.16080569909714826,-0.9756059776028206,0.0,0,34.51,104.11,1,Churned,Yes,96,3438,Competitor,Competitor had better devices
7279-BUYWN,0,66,No,1,0,No,0,United States,California,Buena Park,90620,33.845706,-118.012204,44442,No,0,0.35098293224605154,,1,27.95,Yes,Yes,Fiber Optic,23,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,1.609892683242008,1.063131246202467,0.0,0,1145.95,5835.45,1,Churned,Yes,89,3380,Attitude,Attitude of support person
7156-MHUGY,1,68,No,1,0,No,0,United States,California,Buena Park,90621,33.874224,-117.993368,33528,No,0,-0.7899965473486004,,1,26.11,No,Yes,Fiber Optic,4,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,0.8554368451665879,-0.47625899918405107,29.84,140,339.43,1650.7400000000002,1,Churned,Yes,76,5394,Competitor,Competitor had better devices
9606-PBKBQ,1,69,No,1,1,No,0,United States,California,Long Beach,90813,33.781086,-118.199049,63136,Yes,1,-0.015760471909372284,,1,5.99,Yes,Yes,Fiber Optic,23,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.6726391751483144,0.15960248391753962,49.57,0,191.68,2784.16,1,Churned,Yes,94,4584,Attitude,Attitude of support person
3536-IQCTX,1,76,No,1,1,No,0,United States,California,South Pasadena,91030,34.110444,-118.156957,23984,Yes,1,-0.015760471909372284,,1,49.6,Yes,Yes,Fiber Optic,10,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,0.682609957149311,0.16800914728979663,0.0,0,1587.2,4248.3,1,Churned,Yes,75,2712,Competitor,Competitor had better devices
3132-TVFDZ,1,70,No,1,1,No,0,United States,California,Glendale,91202,34.167926,-118.267539,21990,Yes,1,1.0029712063001384,,0,0.0,No,Yes,Cable,3,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,-0.6617838159850825,0.1291090225515044,12.07,0,0.0,2560.88,2,Churned,Yes,82,5172,Attitude,Attitude of support person
8080-DDEMJ,1,71,No,1,0,No,0,United States,California,Glendale,91204,34.136306,-118.26036,17015,No,0,-1.2789877528891656,Offer E,1,15.28,No,Yes,Cable,14,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,-0.6534748309842519,-0.9864176969004741,0.0,0,15.28,60.38,2,Churned,Yes,79,4499,Attitude,Attitude of support person
6702-OHFWR,1,75,No,1,0,No,0,United States,California,Reseda,91335,34.200175,-118.540958,68018,No,0,-1.2789877528891656,Offer E,0,0.0,No,Yes,DSL,26,No,Yes,Yes,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,-0.7132995229902325,-0.9872120272978526,0.0,0,0.0,43.3,3,Churned,Yes,91,4972,Other,Poor expertise of online support
4510-PYUSH,0,67,No,1,0,No,0,United States,California,Sylmar,91342,34.321621,-118.399841,81986,No,0,0.22873513086091027,,1,26.1,No,Yes,DSL,27,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,-0.2529817539442163,-0.013120248045790692,0.0,0,991.8,3242.4500000000003,1,Churned,Yes,75,3110,Attitude,Attitude of support person
8840-DQLGN,0,65,No,1,1,No,0,United States,California,Burbank,91502,34.177267,-118.31003,11517,Yes,1,0.10648732947576899,,1,15.98,Yes,Yes,Cable,22,Yes,Yes,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,1.1877962451998125,0.6058837788447645,0.0,0,559.3000000000001,4212.65,1,Churned,Yes,81,4745,Attitude,Attitude of support person
4193-ORFCL,0,80,No,1,0,No,0,United States,California,North Hollywood,91606,34.187599,-118.387125,45358,No,0,-1.2789877528891656,Offer E,1,15.24,No,Yes,DSL,14,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,-0.6534748309842519,-0.9864176969004741,0.0,0,15.24,60.34,1,Churned,Yes,70,2740,Competitor,Competitor had better devices
7776-QWNFX,1,71,No,1,1,No,0,United States,California,Chino,91710,33.990646,-117.663025,75319,Yes,1,-0.09725900616613313,,1,4.65,No,Yes,DSL,29,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,-0.4773243489666429,-0.332242485192654,0.0,0,139.5,1667.0,3,Churned,Yes,83,4795,Attitude,Attitude of support person
6689-TCZHQ,0,70,No,1,0,No,0,United States,California,Claremont,91711,34.127621,-117.717863,34716,No,0,-1.1159906843756437,Offer E,1,12.27,No,Yes,Fiber Optic,20,No,No,No,No,No,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,0.47156173812821356,-0.839334184985865,0.0,0,61.35,439.75,3,Churned,Yes,65,4054,Attitude,Attitude of support person
9497-QCMMS,1,73,No,1,0,No,0,United States,California,San Diego,92117,32.825086,-117.199424,51213,No,0,-1.2789877528891656,Offer E,1,30.17,Yes,Yes,Fiber Optic,6,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.9568064621767214,-0.9650369703710326,0.0,0,30.17,123.72,1,Churned,Yes,81,5536,Competitor,Competitor made better offer
3424-NMNBO,1,78,No,1,1,No,0,United States,California,San Diego,92117,32.825086,-117.199424,51213,Yes,1,1.0437204734285188,,1,49.38,Yes,Yes,Fiber Optic,19,Yes,Yes,Yes,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,1.465316344227555,1.7682097975423006,0.0,0,2864.04,9151.29,1,Churned,Yes,91,4739,Competitor,Competitor made better offer
4514-GFCFI,0,76,No,1,0,No,0,United States,California,San Diego,92117,32.825086,-117.199424,51213,No,0,-0.6677487459634591,,1,17.51,Yes,Yes,Fiber Optic,7,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.6643301901474837,-0.4105060940677092,0.0,0,280.16,1630.3100000000002,2,Churned,Yes,91,5136,Attitude,Attitude of support person
8000-REIQB,0,73,No,1,0,No,0,United States,California,San Diego,92117,32.825086,-117.199424,51213,No,0,-1.2789877528891656,Offer E,1,22.5,No,Yes,Fiber Optic,27,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,0.1724382780983114,-0.9754515244699971,0.0,10,22.5,102.45,2,Churned,Yes,94,3208,Competitor,Competitor made better offer
4795-KTRTH,0,68,No,1,1,No,0,United States,California,San Diego,92122,32.85723,-117.209774,34902,Yes,1,-1.1159906843756437,Offer E,1,47.28,Yes,Yes,Fiber Optic,11,No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,0.5396954151350245,-0.8423129239760349,40.64,10,236.4,577.41,1,Churned,Yes,91,4287,Competitor,Competitor made better offer
9961-JBNMK,1,79,No,1,0,No,0,United States,California,Desert Center,92239,33.889605,-115.257009,964,No,0,-0.464002410321557,,1,42.27,No,Yes,Fiber Optic,7,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,1.0648232671875193,-0.11035952752489096,10.2,0,887.6700000000001,2907.77,1,Churned,Yes,87,4317,Dissatisfaction,Product dissatisfaction
6179-GJPSO,0,67,No,1,0,No,0,United States,California,Escondido,92027,33.141265,-116.967221,48690,No,0,0.4324814665028124,,1,31.83,No,Yes,Fiber Optic,10,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,Credit Card,1.4420511862252297,1.023944279931788,0.0,0,1368.6899999999998,5969.389999999999,1,Churned,Yes,86,2833,Competitor,Competitor made better offer
8290-YWKHZ,0,69,No,1,1,No,0,United States,California,Fallbrook,92028,33.362575,-117.299644,42239,Yes,1,-0.015760471909372284,,1,33.74,Yes,Yes,Fiber Optic,6,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.9451738831755587,0.28711457743006963,17.88,0,1079.68,3992.8,3,Churned,Yes,90,5247,Competitor,Competitor made better offer
8051-HJRLT,0,72,No,1,0,No,0,United States,California,Wrightwood,92397,34.358321,-117.618263,4253,No,0,-1.2789877528891656,Offer E,1,18.2,No,Yes,Fiber Optic,13,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.19237984210030468,-0.9751867476708707,0.0,0,18.2,88.75,3,Churned,Yes,82,2146,Attitude,Attitude of service provider
4021-RQSNY,1,75,No,1,1,No,0,United States,California,Moreno Valley,92555,33.907361,-117.109972,12743,Yes,1,-0.13800827329451357,,1,25.78,Yes,Yes,Fiber Optic,28,No,No,Yes,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,1.1213243651931677,0.31939528219020663,37.55,40,747.62,3754.22,3,Churned,Yes,72,5137,Attitude,Attitude of service provider
